id,tt_id,title,album,artist,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
3Ofmpyhv5UAQ70mENzB277,6914530565300226049,Astronaut In The Ocean,Astronaut In The Ocean,Masked Wolf,84,0.778,0.695,4,-6.865,0,0.0913,0.175,0,0.15,0.472,149.996,audio_features,spotify:track:3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/tracks/3Ofmpyhv5UAQ70mENzB277,https://api.spotify.com/v1/audio-analysis/3Ofmpyhv5UAQ70mENzB277,132780,4
0RkvaJraEJFlb7gJ8mYPMQ,6778968637492430849,Blue Blood Blues,Sea Of Cowards,The Dead Weather,44,0.547,0.943,2,-2.502,1,0.244,0.00463,0.00789,0.685,0.515,92.262,audio_features,spotify:track:0RkvaJraEJFlb7gJ8mYPMQ,https://api.spotify.com/v1/tracks/0RkvaJraEJFlb7gJ8mYPMQ,https://api.spotify.com/v1/audio-analysis/0RkvaJraEJFlb7gJ8mYPMQ,202307,4
2LbNkvmYabhVf9jBCVeLm7,6903998488565024770,Beat Box 4 (with NLE Choppa),Beat Box 4 (with NLE Choppa),"SpotemGottem, NLE Choppa",70,0.811,0.462,8,-8.153,1,0.418,0.0651,0,0.129,0.356,160.125,audio_features,spotify:track:2LbNkvmYabhVf9jBCVeLm7,https://api.spotify.com/v1/tracks/2LbNkvmYabhVf9jBCVeLm7,https://api.spotify.com/v1/audio-analysis/2LbNkvmYabhVf9jBCVeLm7,212027,4
0Kdj7nwaYQmvhxnqZaIQuW,6971604315836254210,Bezos I,Inside (The Songs),Bo Burnham,79,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,audio_features,spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/tracks/0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/audio-analysis/0Kdj7nwaYQmvhxnqZaIQuW,58149,4
0iP2NME41Inz2Hb2tS6sKJ,6948978673970071553,Mia Zoi,Aliteia,"Mike G, Mad Clip, FLY LO, Strat",52,0.934,0.545,1,-10.169,0,0.318,0.117,0,0.168,0.656,99.99,audio_features,spotify:track:0iP2NME41Inz2Hb2tS6sKJ,https://api.spotify.com/v1/tracks/0iP2NME41Inz2Hb2tS6sKJ,https://api.spotify.com/v1/audio-analysis/0iP2NME41Inz2Hb2tS6sKJ,231000,4
4hrhv3LGlhO0qK21zWeHgW,6975726989936249602,TONDEMO-WONDERZ,TONDEMO-WONDERZ,sasakure.UK,40,0.671,0.913,0,-4.205,1,0.0561,0.179,0,0.304,0.96,172.063,audio_features,spotify:track:4hrhv3LGlhO0qK21zWeHgW,https://api.spotify.com/v1/tracks/4hrhv3LGlhO0qK21zWeHgW,https://api.spotify.com/v1/audio-analysis/4hrhv3LGlhO0qK21zWeHgW,195823,4
6FE2iI43OZnszFLuLtvvmg,6897135948404885505,Classic,MKTO,MKTO,84,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
1Oi2zpmL81Q0yScF1zxaC0,222597111081832449,"Bills, Bills, Bills",The Writing's On The Wall,Destiny's Child,77,0.845,0.576,11,-5.15,0,0.153,0.139,0,0.0764,0.461,127.641,audio_features,spotify:track:1Oi2zpmL81Q0yScF1zxaC0,https://api.spotify.com/v1/tracks/1Oi2zpmL81Q0yScF1zxaC0,https://api.spotify.com/v1/audio-analysis/1Oi2zpmL81Q0yScF1zxaC0,256027,4
1E7YdQvUCuhs8g97ykDTF1,6777560831799330818,Disney Mashup: Let It Go / Can You Feel The Love Tonight / Part Of Your World / Colors Of The Wind / A Whole New World / Under The Sea / Son Of Man / Reflection / I See The Light,"Casey Mattes Covers, Vol. 3","Casey Mattes, Mary Mattes, Corey Mattes, Teressa Mattes",13,0.543,0.691,9,-7.873,1,0.0653,0.293,0,0.255,0.319,135.99,audio_features,spotify:track:1E7YdQvUCuhs8g97ykDTF1,https://api.spotify.com/v1/tracks/1E7YdQvUCuhs8g97ykDTF1,https://api.spotify.com/v1/audio-analysis/1E7YdQvUCuhs8g97ykDTF1,212872,4
0QMCxc6dP8ObzoJExJd5oc,6817429108423657473,Fantasy,Summer Is Like a Dream,khai dreams,62,0.35,0.429,7,-13.14,1,0.131,0.712,0,0.307,0.207,169.901,audio_features,spotify:track:0QMCxc6dP8ObzoJExJd5oc,https://api.spotify.com/v1/tracks/0QMCxc6dP8ObzoJExJd5oc,https://api.spotify.com/v1/audio-analysis/0QMCxc6dP8ObzoJExJd5oc,170667,4
1NpNY2V9pyCZW2xPbkcQaM,7010403259177437186,Yalan,Yalan,"Serhat Durmus, Ecem Telli",56,0.58,0.525,3,-10.873,0,0.0363,0.00695,0.0509,0.0759,0.0925,112.991,audio_features,spotify:track:1NpNY2V9pyCZW2xPbkcQaM,https://api.spotify.com/v1/tracks/1NpNY2V9pyCZW2xPbkcQaM,https://api.spotify.com/v1/audio-analysis/1NpNY2V9pyCZW2xPbkcQaM,201775,4
35r28RDot7nPE7y9K9H7l0,6746481468475703300,Feeling Whitney,Stoney (Deluxe),Post Malone,76,0.412,0.227,0,-12.696,1,0.0359,0.787,4.69e-06,0.282,0.226,80.111,audio_features,spotify:track:35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/tracks/35r28RDot7nPE7y9K9H7l0,https://api.spotify.com/v1/audio-analysis/35r28RDot7nPE7y9K9H7l0,257267,4
4RVwu0g32PAqgUiJoXsdF8,6964415219083053058,Happier Than Ever,Happier Than Ever,Billie Eilish,93,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,audio_features,spotify:track:4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/tracks/4RVwu0g32PAqgUiJoXsdF8,https://api.spotify.com/v1/audio-analysis/4RVwu0g32PAqgUiJoXsdF8,298899,3
1n5p8hMkO5RJsePA9NFi9x,6969919262303455234,XCM (Xapiacocomayro),XCM (Xapiacocomayro),"Bossikan, Chico Beatz",58,0.735,0.758,1,-6.822,1,0.301,0.115,0,0.153,0.845,139.836,audio_features,spotify:track:1n5p8hMkO5RJsePA9NFi9x,https://api.spotify.com/v1/tracks/1n5p8hMkO5RJsePA9NFi9x,https://api.spotify.com/v1/audio-analysis/1n5p8hMkO5RJsePA9NFi9x,210843,4
3q2aVABxuztNi3iS6h6qdB,6740249037900875777,Así Es la Vida,El Que Busca Encuentra,Elefante,68,0.799,0.664,7,-8.16,0,0.0899,0.134,0,0.146,0.631,97.987,audio_features,spotify:track:3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/tracks/3q2aVABxuztNi3iS6h6qdB,https://api.spotify.com/v1/audio-analysis/3q2aVABxuztNi3iS6h6qdB,310147,4
279aYcgTTMetBKyMdlCJFN,6898342381544802305,Carmen Suite No. 2: Habanera. Allegretto quasi Andantino (Act I),Bizet: Carmen Suites Nos. 1 & 2 - Grieg: Peer Gynt Suites Nos. 1 & 2,"Georges Bizet, Leonard Bernstein, New York Philharmonic",42,0.425,0.0928,7,-21.333,1,0.0431,0.925,0.127,0.133,0.505,124.611,audio_features,spotify:track:279aYcgTTMetBKyMdlCJFN,https://api.spotify.com/v1/tracks/279aYcgTTMetBKyMdlCJFN,https://api.spotify.com/v1/audio-analysis/279aYcgTTMetBKyMdlCJFN,123027,4
7ohxCJuCDwDn7DyNmKveE8,7007442504819772161,Yak Gel,Zamanın Eli,Funda Arar,59,0.588,0.774,6,-4.099,0,0.0709,0.144,0,0.221,0.546,89.983,audio_features,spotify:track:7ohxCJuCDwDn7DyNmKveE8,https://api.spotify.com/v1/tracks/7ohxCJuCDwDn7DyNmKveE8,https://api.spotify.com/v1/audio-analysis/7ohxCJuCDwDn7DyNmKveE8,240187,4
27NovPIUIRrOZoCHxABJwK,6987050676949878786,INDUSTRY BABY (feat. Jack Harlow),INDUSTRY BABY (feat. Jack Harlow),"Lil Nas X, Jack Harlow",96,0.736,0.704,3,-7.409,0,0.0615,0.0203,0,0.0501,0.894,149.995,audio_features,spotify:track:27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/tracks/27NovPIUIRrOZoCHxABJwK,https://api.spotify.com/v1/audio-analysis/27NovPIUIRrOZoCHxABJwK,212000,4
2UREu1Y8CO4jXkbvqAtP7g,6764388127734761473,Monster,Awake,Skillet,76,0.64,0.957,8,-2.336,1,0.0741,0.0431,0,0.0789,0.692,134.992,audio_features,spotify:track:2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/tracks/2UREu1Y8CO4jXkbvqAtP7g,https://api.spotify.com/v1/audio-analysis/2UREu1Y8CO4jXkbvqAtP7g,178013,4
086myS9r57YsLbJpU0TgK9,6831971948264704001,Why'd You Only Call Me When You're High?,AM,Arctic Monkeys,84,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,audio_features,spotify:track:086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/tracks/086myS9r57YsLbJpU0TgK9,https://api.spotify.com/v1/audio-analysis/086myS9r57YsLbJpU0TgK9,161124,4
1y4jsQt7MjnZhiD1L6qFBC,6696392386660010754,Cradles,Cradles,Sub Urban,73,0.534,0.589,1,-1.865,1,0.325,0.256,6.02e-05,0.176,0.632,78.616,audio_features,spotify:track:1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/tracks/1y4jsQt7MjnZhiD1L6qFBC,https://api.spotify.com/v1/audio-analysis/1y4jsQt7MjnZhiD1L6qFBC,209829,4
3GpbwCm3YxiWDvy29Uo3vP,224246559847297025,Right Round,R.O.O.T.S. (Route of Overcoming the Struggle),Flo Rida,74,0.72,0.672,7,-6.852,1,0.0551,0.009,0,0.232,0.705,124.986,audio_features,spotify:track:3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/tracks/3GpbwCm3YxiWDvy29Uo3vP,https://api.spotify.com/v1/audio-analysis/3GpbwCm3YxiWDvy29Uo3vP,204640,4
0KQh7AuuZvpTKWhcJa8Pbr,6978958945725466626,Funkytown,Casablanca Records Greatest Hits,Lipps Inc.,62,0.895,0.453,0,-13.987,1,0.0756,0.00196,0.374,0.0982,0.257,122.151,audio_features,spotify:track:0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/tracks/0KQh7AuuZvpTKWhcJa8Pbr,https://api.spotify.com/v1/audio-analysis/0KQh7AuuZvpTKWhcJa8Pbr,239227,4
5VrYkypvKGXCRPi8Bxte0u,6973992360875281153,アユミ☆マジカルショータイム(カラオケ)[原曲歌手:キノシタ],アユミ☆マジカルショータイム(カラオケ)[原曲歌手:キノシタ],歌っちゃ王,1,0.402,0.947,6,-5.92,1,0.125,0.0195,0.0433,0.0965,0.425,186.936,audio_features,spotify:track:5VrYkypvKGXCRPi8Bxte0u,https://api.spotify.com/v1/tracks/5VrYkypvKGXCRPi8Bxte0u,https://api.spotify.com/v1/audio-analysis/5VrYkypvKGXCRPi8Bxte0u,229983,4
0gthY07uquYTZXfg1Kc5EX,6787142837377959937,SpongeBob SquarePants Theme Song,SpongeBob's Greatest Hits,Spongebob Squarepants,46,0.674,0.848,7,-7.021,1,0.321,0.869,2.75e-06,0.856,0.766,120.189,audio_features,spotify:track:0gthY07uquYTZXfg1Kc5EX,https://api.spotify.com/v1/tracks/0gthY07uquYTZXfg1Kc5EX,https://api.spotify.com/v1/audio-analysis/0gthY07uquYTZXfg1Kc5EX,44893,4
2SL6oP2YAEQbqsrkOzRGO4,6917526009721931778,Venom - Music From The Motion Picture,Kamikaze,Eminem,78,0.749,0.794,0,-5.063,1,0.064,0.0193,0,0.543,0.46,135.959,audio_features,spotify:track:2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/tracks/2SL6oP2YAEQbqsrkOzRGO4,https://api.spotify.com/v1/audio-analysis/2SL6oP2YAEQbqsrkOzRGO4,269554,4
44xO8889yUQHn70P73NILS,6925124562560485378,Believe Me,Believe Me,Navos,78,0.629,0.876,5,-5.572,0,0.0408,0.129,1.39e-06,0.29,0.645,124.999,audio_features,spotify:track:44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/tracks/44xO8889yUQHn70P73NILS,https://api.spotify.com/v1/audio-analysis/44xO8889yUQHn70P73NILS,188260,4
28XbwWPc1PWv20BErtZBZX,6986989446956665606,Hang Mereng - Eredeti,"Hang Mereng, Meditativ Stabilitas, Meditation & Relaxing Sounds and Sleep",Relaxing Sounds,1,0.281,0.435,0,-8.34,1,0.0341,0.912,0.946,0.127,0.036,90.158,audio_features,spotify:track:28XbwWPc1PWv20BErtZBZX,https://api.spotify.com/v1/tracks/28XbwWPc1PWv20BErtZBZX,https://api.spotify.com/v1/audio-analysis/28XbwWPc1PWv20BErtZBZX,533333,4
5VD0r0qDYCJvYGNO5wX4ch,6739920723390793729,Funny Song,Funny Song,Cavendish Music,37,0.691,0.276,9,-9.305,1,0.162,0.91,2.49e-05,0.0751,0.731,159.353,audio_features,spotify:track:5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/tracks/5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/audio-analysis/5VD0r0qDYCJvYGNO5wX4ch,107107,4
7hU3IHwjX150XLoTVmjD0q,7005888397580208130,MONEY,LALISA,LISA,92,0.831,0.554,1,-9.998,0,0.218,0.161,6.12e-05,0.152,0.396,140.026,audio_features,spotify:track:7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/tracks/7hU3IHwjX150XLoTVmjD0q,https://api.spotify.com/v1/audio-analysis/7hU3IHwjX150XLoTVmjD0q,168228,4
4sJIn02tvfs7MBX2qp4Tm8,6809196935321225218,Some Say You Will Love Me One Day,Some Say You Will Love Me One Day,Natalie Summer,40,0.753,0.426,1,-7.702,1,0.0567,0.263,0,0.145,0.397,105.059,audio_features,spotify:track:4sJIn02tvfs7MBX2qp4Tm8,https://api.spotify.com/v1/tracks/4sJIn02tvfs7MBX2qp4Tm8,https://api.spotify.com/v1/audio-analysis/4sJIn02tvfs7MBX2qp4Tm8,175548,4
5fO4ybFbomoSWPB3n2d6pe,6951849831329581829,Hell Shell,Nudy Land,Young Nudy,78,0.853,0.514,0,-5.445,0,0.246,0.000909,0.0222,0.185,0.679,129.963,audio_features,spotify:track:5fO4ybFbomoSWPB3n2d6pe,https://api.spotify.com/v1/tracks/5fO4ybFbomoSWPB3n2d6pe,https://api.spotify.com/v1/audio-analysis/5fO4ybFbomoSWPB3n2d6pe,162527,4
58zsLZPvfflaiIbNWoA22O,6798545746447633158,Human,Human (Deluxe),Rag'n'Bone Man,77,0.602,0.707,9,-4.097,1,0.302,0.393,0,0.165,0.554,75.087,audio_features,spotify:track:58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/tracks/58zsLZPvfflaiIbNWoA22O,https://api.spotify.com/v1/audio-analysis/58zsLZPvfflaiIbNWoA22O,200187,4
1YPjRsqsEi8LwIuaLamCu3,6937754885374871553,Paparazzi - Instrumental,Paparazzi,Xzibit,30,0.674,0.54,1,-7.553,1,0.159,0.00167,0.883,0.318,0.383,184.754,audio_features,spotify:track:1YPjRsqsEi8LwIuaLamCu3,https://api.spotify.com/v1/tracks/1YPjRsqsEi8LwIuaLamCu3,https://api.spotify.com/v1/audio-analysis/1YPjRsqsEi8LwIuaLamCu3,236600,4
0Z2J91b2iTGLVTZC4fKgxf,6785272489946646530,Hit 'Em Up - Single Version,Greatest Hits,"2Pac, Outlawz",75,0.916,0.844,7,-3.967,1,0.236,0.0394,0,0.0778,0.586,95.19,audio_features,spotify:track:0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/tracks/0Z2J91b2iTGLVTZC4fKgxf,https://api.spotify.com/v1/audio-analysis/0Z2J91b2iTGLVTZC4fKgxf,312627,4
5ArQzSBevAdXTxRY6Ulhbq,222447171198074880,Mama Said,Lukas Graham,Lukas Graham,75,0.712,0.799,7,-4.564,0,0.0703,0.0447,6.4e-05,0.37,0.591,83.996,audio_features,spotify:track:5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/tracks/5ArQzSBevAdXTxRY6Ulhbq,https://api.spotify.com/v1/audio-analysis/5ArQzSBevAdXTxRY6Ulhbq,206903,4
3irfv5w42Pf6c8ISoKDHMM,6962756925507390213,Might Be - Remix,Might Be (Remix) [feat. PnB Rock],"DJ Luke Nasty, PnB Rock",66,0.419,0.743,0,-6.786,1,0.395,0.403,0,0.0889,0.845,74.376,audio_features,spotify:track:3irfv5w42Pf6c8ISoKDHMM,https://api.spotify.com/v1/tracks/3irfv5w42Pf6c8ISoKDHMM,https://api.spotify.com/v1/audio-analysis/3irfv5w42Pf6c8ISoKDHMM,216119,4
5VD0r0qDYCJvYGNO5wX4ch,6732536571318257666,Funny Song,Funny Song,Cavendish Music,37,0.691,0.276,9,-9.305,1,0.162,0.91,2.49e-05,0.0751,0.731,159.353,audio_features,spotify:track:5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/tracks/5VD0r0qDYCJvYGNO5wX4ch,https://api.spotify.com/v1/audio-analysis/5VD0r0qDYCJvYGNO5wX4ch,107107,4
2891uuwaCTkRXLAVi6TlFU,6574317865439070977,Chu Desu!,Chu Desu!,"Chunnyt, Dodogo",23,0.813,0.888,0,-4.858,1,0.122,0.0216,0.0111,0.0899,0.682,133.018,audio_features,spotify:track:2891uuwaCTkRXLAVi6TlFU,https://api.spotify.com/v1/tracks/2891uuwaCTkRXLAVi6TlFU,https://api.spotify.com/v1/audio-analysis/2891uuwaCTkRXLAVi6TlFU,242627,4
3rV5y8rcQrwRt9fWGLmjOQ,6968346828379015942,All Eyes On Me,Inside (The Songs),Bo Burnham,72,0.352,0.424,6,-10.131,1,0.0394,0.733,2.3e-05,0.0664,0.141,127.047,audio_features,spotify:track:3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/tracks/3rV5y8rcQrwRt9fWGLmjOQ,https://api.spotify.com/v1/audio-analysis/3rV5y8rcQrwRt9fWGLmjOQ,302951,4
7Cl82YApQNTdLFwODnDX8d,6819019962259081218,グッバイ宣言,グッバイ宣言,麻婆豆腐,52,0.646,0.885,7,-3.945,1,0.172,0.0235,0,0.348,0.713,170.062,audio_features,spotify:track:7Cl82YApQNTdLFwODnDX8d,https://api.spotify.com/v1/tracks/7Cl82YApQNTdLFwODnDX8d,https://api.spotify.com/v1/audio-analysis/7Cl82YApQNTdLFwODnDX8d,173179,3
2bq1J6Pa65dCDPoLvolaAk,6719223825759733761,İnsan İnsan,İlk Şarkılar,"Fazıl Say, Cem Adrian, Guvenc Dagustun, Burcu Uyar, Selva Erdener",57,0.319,0.243,0,-12.556,1,0.0381,0.425,0.0011,0.0824,0.105,183.525,audio_features,spotify:track:2bq1J6Pa65dCDPoLvolaAk,https://api.spotify.com/v1/tracks/2bq1J6Pa65dCDPoLvolaAk,https://api.spotify.com/v1/audio-analysis/2bq1J6Pa65dCDPoLvolaAk,391180,4
6GfkCUfXtyvuvQs5TZRjuy,6862996184869406722,Breathe Me,Sad Fall Mix,Sia,0,0.544,0.63,0,-7.523,1,0.0335,0.0341,0.579,0.0961,0.202,120.066,audio_features,spotify:track:6GfkCUfXtyvuvQs5TZRjuy,https://api.spotify.com/v1/tracks/6GfkCUfXtyvuvQs5TZRjuy,https://api.spotify.com/v1/audio-analysis/6GfkCUfXtyvuvQs5TZRjuy,274933,4
7otCGmgp9h4CsR2LhwB6gt,249858665586085888,Another Love,Long Way Down,Tom Odell,66,0.445,0.537,4,-8.532,0,0.04,0.695,1.6e-05,0.0941,0.131,122.764,audio_features,spotify:track:7otCGmgp9h4CsR2LhwB6gt,https://api.spotify.com/v1/tracks/7otCGmgp9h4CsR2LhwB6gt,https://api.spotify.com/v1/audio-analysis/7otCGmgp9h4CsR2LhwB6gt,244360,4
6FE2iI43OZnszFLuLtvvmg,6876534400046172934,Classic,MKTO,MKTO,84,0.72,0.791,1,-4.689,1,0.124,0.0384,0,0.157,0.756,102.071,audio_features,spotify:track:6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/tracks/6FE2iI43OZnszFLuLtvvmg,https://api.spotify.com/v1/audio-analysis/6FE2iI43OZnszFLuLtvvmg,175427,4
63aj87TQG6F3RVO5nbG2VQ,6977562309870749697,In Da Getto,In Da Getto,"J Balvin, Skrillex",87,0.915,0.72,8,-3.126,1,0.0459,0.025,1.42e-05,0.0942,0.631,126.986,audio_features,spotify:track:63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/tracks/63aj87TQG6F3RVO5nbG2VQ,https://api.spotify.com/v1/audio-analysis/63aj87TQG6F3RVO5nbG2VQ,131067,4
7KuReQSmRRQWgzzwj5m0GA,6736014499985229825,Deja Vu - 1:04 Mix,Deja Vu (1:04 Mix),dave rodgers,29,0.402,0.933,5,-6.955,0,0.039,0.00022,1.27e-05,0.13,0.517,77.002,audio_features,spotify:track:7KuReQSmRRQWgzzwj5m0GA,https://api.spotify.com/v1/tracks/7KuReQSmRRQWgzzwj5m0GA,https://api.spotify.com/v1/audio-analysis/7KuReQSmRRQWgzzwj5m0GA,273312,4
0Kdj7nwaYQmvhxnqZaIQuW,6980952307257199362,Bezos I,Inside (The Songs),Bo Burnham,79,0.694,0.948,2,-5.307,1,0.0361,0.00936,1.62e-05,0.139,0.705,115.044,audio_features,spotify:track:0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/tracks/0Kdj7nwaYQmvhxnqZaIQuW,https://api.spotify.com/v1/audio-analysis/0Kdj7nwaYQmvhxnqZaIQuW,58149,4
0cTctclwfDLJJ5Om4ryIUx,6650282675032558338,Road Trip With Ali,Road Trip With Ali,Mint Fin,1,0.819,0.675,4,-10.435,1,0.0553,0.299,0.845,0.105,0.275,122.994,audio_features,spotify:track:0cTctclwfDLJJ5Om4ryIUx,https://api.spotify.com/v1/tracks/0cTctclwfDLJJ5Om4ryIUx,https://api.spotify.com/v1/audio-analysis/0cTctclwfDLJJ5Om4ryIUx,272683,4
53MOf23viWmhHdWBfl1BTc,6777344262792022018,Smoke 'Em If Ya Got 'Em,Don't Close Your Eyes,Parkway Drive,32,0.221,0.973,11,-3.594,0,0.233,5.51e-05,0.0198,0.381,0.302,73.238,audio_features,spotify:track:53MOf23viWmhHdWBfl1BTc,https://api.spotify.com/v1/tracks/53MOf23viWmhHdWBfl1BTc,https://api.spotify.com/v1/audio-analysis/53MOf23viWmhHdWBfl1BTc,225360,4
44NUJ9XMnYmrC1tShksLLY,6763798986508732417,Cinematic,Polaroids and Panic Attacks,PREACHERVAN,44,0.556,0.893,5,-5.874,0,0.0403,0.0109,0,0.412,0.603,133.033,audio_features,spotify:track:44NUJ9XMnYmrC1tShksLLY,https://api.spotify.com/v1/tracks/44NUJ9XMnYmrC1tShksLLY,https://api.spotify.com/v1/audio-analysis/44NUJ9XMnYmrC1tShksLLY,239514,4
5tjN7zmWma6AZF1B1BG6rv,6780105155212740610,Laughing on the Outside,Laughing on the Outside b/w Heavenly,Bernadette Carroll,61,0.386,0.419,5,-9.712,1,0.0421,0.822,0.00152,0.267,0.425,99.014,audio_features,spotify:track:5tjN7zmWma6AZF1B1BG6rv,https://api.spotify.com/v1/tracks/5tjN7zmWma6AZF1B1BG6rv,https://api.spotify.com/v1/audio-analysis/5tjN7zmWma6AZF1B1BG6rv,140453,3
0ecC8p17cDNlxHXkuYqeR6,6777935271007619074,Surrender,Surrender,Natalie Taylor,76,0.39,0.448,5,-8.57,0,0.0276,0.8,0.182,0.107,0.077,144.89,audio_features,spotify:track:0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/tracks/0ecC8p17cDNlxHXkuYqeR6,https://api.spotify.com/v1/audio-analysis/0ecC8p17cDNlxHXkuYqeR6,183103,5
1OsyDLVXvzuoc4EEDVaO3E,6718589941149878273,My Heart Will Go on (Titanic Theme Song),The Songs We Sang,Caleb and Kelsey,47,0.378,0.179,4,-8.917,1,0.0305,0.84,0,0.121,0.421,105.234,audio_features,spotify:track:1OsyDLVXvzuoc4EEDVaO3E,https://api.spotify.com/v1/tracks/1OsyDLVXvzuoc4EEDVaO3E,https://api.spotify.com/v1/audio-analysis/1OsyDLVXvzuoc4EEDVaO3E,226348,4
6Ius4TC0L3cN74HT7ENE6e,6980680356794796033,Wet Dreamz,2014 Forest Hills Drive,J. Cole,80,0.517,0.705,6,-8.205,0,0.364,0.0751,0,0.128,0.584,175.906,audio_features,spotify:track:6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/tracks/6Ius4TC0L3cN74HT7ENE6e,https://api.spotify.com/v1/audio-analysis/6Ius4TC0L3cN74HT7ENE6e,239320,4
0x1k6gSTSxaLxe0F2IThaX,6966769867345102849,Detente,Navegando,"Mike Bahía, Danny Ocean",71,0.736,0.585,7,-4.617,1,0.346,0.273,0,0.106,0.363,171.932,audio_features,spotify:track:0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/tracks/0x1k6gSTSxaLxe0F2IThaX,https://api.spotify.com/v1/audio-analysis/0x1k6gSTSxaLxe0F2IThaX,181845,4
6HGoVbCUr63SgU3TjxEVj6,6935851397178984450,Satisfya,Satisfya,Imran Khan,69,0.726,0.652,1,-7.764,0,0.11,0.00451,3.32e-05,0.226,0.803,163.879,audio_features,spotify:track:6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/tracks/6HGoVbCUr63SgU3TjxEVj6,https://api.spotify.com/v1/audio-analysis/6HGoVbCUr63SgU3TjxEVj6,180056,4
2OTULPNeQUkwQ0tNzcG7tj,6711322774180202497,Loquita,Loquita,"Reik, Rauw Alejandro",78,0.748,0.787,6,-4.026,0,0.103,0.356,0.00625,0.122,0.711,81.99,audio_features,spotify:track:2OTULPNeQUkwQ0tNzcG7tj,https://api.spotify.com/v1/tracks/2OTULPNeQUkwQ0tNzcG7tj,https://api.spotify.com/v1/audio-analysis/2OTULPNeQUkwQ0tNzcG7tj,199552,4
7GJ572zvnU94VZVrj5XRtb,5000000001451008599,Spirits,Hope,The Strumbellas,72,0.556,0.658,0,-6.075,1,0.0265,0.164,0,0.113,0.787,80.529,audio_features,spotify:track:7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/tracks/7GJ572zvnU94VZVrj5XRtb,https://api.spotify.com/v1/audio-analysis/7GJ572zvnU94VZVrj5XRtb,203653,4
6ft9PAgNOjmZ2kFVP7LGqb,6803050511109982209,Can't Take My Eyes off You,The Very Best of Frankie Valli & The 4 Seasons,Frankie Valli,69,0.575,0.764,4,-7.448,1,0.0746,0.566,1.07e-05,0.0692,0.536,123.821,audio_features,spotify:track:6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/tracks/6ft9PAgNOjmZ2kFVP7LGqb,https://api.spotify.com/v1/audio-analysis/6ft9PAgNOjmZ2kFVP7LGqb,203240,4
0pM6iVr8oq1od02zTMaa7h,6847821867634395138,GTPM,GTPM,"Trannos, Billy Sio, Skam, Skliros",44,0.786,0.837,2,-5.973,1,0.276,0.0117,3.32e-06,0.142,0.675,160.013,audio_features,spotify:track:0pM6iVr8oq1od02zTMaa7h,https://api.spotify.com/v1/tracks/0pM6iVr8oq1od02zTMaa7h,https://api.spotify.com/v1/audio-analysis/0pM6iVr8oq1od02zTMaa7h,184516,4
